faz_id	x	y	lat	long
3120	1300577.92015000000	105175.93128900000	47.28004690540	-122.20244176000
3130	1295299.77047000000	122054.81124200000	47.32605594000	-122.22492876100
315	1238122.03166000000	55657.81803930000	47.14100000300	-122.44979515800
3200	1337002.30278000000	87555.31334700000	47.23343584400	-122.05461460300
325	1243830.54575000000	65229.94179130000	47.16756017280	-122.42765861300
3310	1346535.59567000000	120410.65140700000	47.32389821550	-122.01826366500
3320	1336951.52044000000	139427.00345500000	47.37561542580	-122.05811779100
3330	1364933.06858000000	166005.19586100000	47.44964602910	-121.94676585900
3413	1322946.84979000000	154607.04512900000	47.41660235930	-122.11564893600
3414	1305342.26890000000	149365.14808900000	47.40140286110	-122.18637777200
3415	1306143.70282000000	159587.87165700000	47.42946139100	-122.18386651000
3416	1316510.64236000000	167162.57670400000	47.45071498860	-122.14251167200
3425	1317622.16687000000	115027.83132200000	47.30786183060	-122.13446680200
3426	1305972.10657000000	132004.25512300000	47.35384993910	-122.18260286900
3427	1318306.15294000000	136727.92107700000	47.36737644240	-122.13317444500
3505	1293988.47297000000	139276.05481700000	47.37319189910	-122.23147114900
3600	1287692.79309000000	153566.05903400000	47.41204968670	-122.25794146800
3705	1277122.93762000000	166438.25353700000	47.44678973150	-122.30161830200
3706	1264907.38294000000	160690.89929900000	47.43038076180	-122.35051714100
3815	1259742.36032000000	174326.91967200000	47.46747373910	-122.37248078600
3816	1264732.53376000000	186836.77891800000	47.50203439360	-122.35330898600
3825	1274067.38702000000	184713.80403300000	47.49671695900	-122.31538505600
3900	1288209.09501000000	172018.91566900000	47.46265227090	-122.25724088700
3905	1281864.17094000000	182804.03119300000	47.49189390910	-122.28371290900
4005	1291917.19089000000	183418.68952900000	47.49408442630	-122.24309527900
405	1243216.99327000000	40199.10097120000	47.09892219290	-122.42804722700
4110	1300492.73338000000	171116.69701800000	47.46078790100	-122.20752285900
4120	1307416.58775000000	186653.13679200000	47.50371203790	-122.18063985000
4130	1299346.09237000000	184861.56139200000	47.49841239070	-122.21315427300
4210	1314584.14828000000	182010.02884000000	47.49132626720	-122.15132208000
4225	1325019.79083000000	196851.45344100000	47.53249073850	-122.11011487600
4226	1307306.49044000000	200421.10587300000	47.54144793600	-122.18206103000
4230	1331961.79427000000	174271.40804400000	47.47090550080	-122.08054443300
4300	1339148.72328000000	188478.09370200000	47.51016867850	-122.05239143100
4400	1295024.14551000000	210240.21105300000	47.56776737010	-122.23250991900
4505	1316586.55162000000	206094.68916100000	47.55743665320	-122.14488643000
4506	1321916.18365000000	213396.15913300000	47.57769524770	-122.12380478400
4605	1342236.32641000000	210165.00959700000	47.56974512890	-122.04127813600
4606	1338321.77363000000	229073.24314100000	47.62141089320	-122.05834968000
4607	1358329.64369000000	211181.04613200000	47.57321518490	-121.97616914500
4706	1341963.75485000000	269496.51044400000	47.73237769180	-122.04616328800
4810	1303903.14865000000	217363.09055400000	47.58772269960	-122.19705603200
4820	1302934.72594000000	232018.53452400000	47.62784466060	-122.20203275400
4900	1303919.45593000000	227542.13200400000	47.61562133900	-122.19771930000
5010	1312207.91696000000	223588.37643500000	47.60518322040	-122.16384093300
5020	1324717.96397000000	225898.58362600000	47.61209718370	-122.11329223000
505	1263979.79647000000	34133.13881030000	47.08344436550	-122.34421954800
506	1283864.65896000000	38896.27759470000	47.09755015880	-122.26478472000
5100	1294912.01530000000	233402.36387900000	47.63124317630	-122.23466531600
5205	1311968.90093000000	235574.93994300000	47.63802765780	-122.16564989400
5305	1306665.27725000000	247227.00096700000	47.66971519660	-122.18798942900
5306	1303799.53859000000	257860.93396700000	47.69872472320	-122.20038181900
5415	1323879.66256000000	236712.46553100000	47.64169941990	-122.11742397000
5425	1320031.83563000000	252717.51090100000	47.68539607510	-122.13412671100
5426	1350559.66694000000	245007.58334900000	47.66560202720	-122.00973197600
5515	1295995.16484000000	264337.69516400000	47.71608995660	-122.23255464300
5525	1308530.98184000000	274198.98218400000	47.74373305250	-122.18234262800
5535	1293857.85417000000	277655.73989100000	47.75248966520	-122.24222839500
5545	1322652.04830000000	265816.98000400000	47.72142046740	-122.12438357500
5546	1324991.06001000000	278625.66132100000	47.75663802980	-122.11574784800
5600	1306414.41373000000	282437.96057000000	47.76621363620	-122.19153303400
5715	1251027.39893000000	194410.92437900000	47.52203793130	-122.40937582400
5716	1264736.71772000000	199787.88190800000	47.53753508740	-122.35433009500
5720	1251042.43257000000	212982.27237800000	47.57294552690	-122.41085156300
5815	1272869.28852000000	199461.94785400000	47.53707649670	-122.32138737800
5825	1270865.44170000000	213594.93348900000	47.57570925730	-122.33061054000
5826	1263603.94554000000	214406.84883000000	47.57754306050	-122.36008708600
5915	1287030.14859000000	191763.59602800000	47.51671039120	-122.26348959400
5916	1283517.72545000000	203079.66081400000	47.54754730840	-122.27856041800
5925	1281086.11976000000	213660.56084200000	47.57642482240	-122.28921680400
6010	1266141.50531000000	224017.62436700000	47.60402006810	-122.35057706900
6020	1262559.52116000000	227619.62447400000	47.61369831510	-122.36538435500
605	1252714.44287000000	52665.66325179990	47.13362465300	-122.39093339700
606	1268263.32229000000	52988.73054710000	47.13535454670	-122.32850495200
6113	1273479.95874000000	227326.74985700000	47.61348512250	-122.32109530200
6114	1281246.61149000000	225416.06388300000	47.60865536820	-122.28946588200
6115	1280192.81348000000	235802.55185700000	47.63706813850	-122.29453730900
6123	1268993.66697000000	233014.18244000000	47.62883449850	-122.33973100000
6124	1263765.45193000000	237612.69305400000	47.64115686040	-122.36130194100
6125	1258666.79639000000	236654.40284300000	47.63825270010	-122.38190287500
6126	1247641.29701000000	239092.34643800000	47.64432421430	-122.42682275700
6213	1268905.96931000000	242448.27730900000	47.65468841410	-122.34083726200
6214	1278534.95147000000	241970.08328500000	47.65388761730	-122.30173740700
6215	1275797.60166000000	246357.87641100000	47.66577100650	-122.31318361300
6216	1288985.50292000000	246989.52372500000	47.66818540720	-122.25971715600
6223	1281798.03028000000	264967.07664700000	47.71709287160	-122.29026913300
6224	1269916.11640000000	251182.66747600000	47.67868323410	-122.33743148600
6225	1271741.56448000000	259169.12763700000	47.70067115970	-122.33065309600
6226	1282134.08572000000	254686.54752700000	47.68893039540	-122.28811130800
6316	1258457.16573000000	248800.42558700000	47.67152906000	-122.38374761200
6325	1255015.33895000000	259560.52229900000	47.70082972540	-122.39860251200
6326	1263454.89469000000	267476.44004100000	47.72299050040	-122.36497537100
6410	1260748.18574000000	279536.92181900000	47.75590096390	-122.37695104300
6420	1280370.70482000000	279411.40978600000	47.75661117570	-122.29718044900
6505	1385555.77195000000	209755.98602800000	47.57036370200	-121.86577988700
6506	1400740.25360000000	174064.37806000000	47.47306358010	-121.80247837600
6605	1366269.06824000000	269370.81169700000	47.73304081070	-121.94740574900
6606	1395684.90964000000	258162.78118800000	47.70344068540	-121.82720610200
6900	1433093.17364000000	92187.66557530000	47.24959802120	-121.66824208000
6910	1480392.67576000000	217281.83617800000	47.59392707950	-121.48163851700
6930	1238522.73976000000	154493.10948000000	47.41195722180	-122.45655375600
7015	1258259.09594000000	291908.29456000000	47.78966983300	-122.38808418500
7025	1260670.83195000000	299086.28320400000	47.80947747180	-122.37886047700
7026	1261910.98231000000	309864.84627400000	47.83909101430	-122.37468842800
705	1302570.57592000000	49013.74671750000	47.12620812770	-122.19042313800
706	1335328.02301000000	52201.05179210000	47.13644775530	-122.05905744000
7100	1278291.67813000000	292507.30622500000	47.79239648860	-122.30664991600
7205	1275823.81514000000	306909.16821900000	47.83174238640	-122.31781551600
7206	1280453.60776000000	303635.21452600000	47.82301163900	-122.29871641900
7315	1287394.46279000000	295982.93023700000	47.80239793710	-122.26988721700
7316	1296394.90933000000	292445.86974400000	47.79315572410	-122.23301216100
7320	1298989.02964000000	304750.16673500000	47.82701045690	-122.22336497500
7335	1301438.32576000000	318214.96634900000	47.86404021970	-122.21437684100
7340	1308877.28708000000	330810.76799200000	47.89892658410	-122.18497851300
7415	1310307.81565000000	292649.96522100000	47.79439364090	-122.17643110400
7425	1316607.76261000000	312488.87311500000	47.84907792210	-122.15218187500
7435	1338672.91354000000	292309.09654800000	47.79475254650	-122.06101974500
7436	1328633.22778000000	305767.41325100000	47.83120529930	-122.10276287500
7515	1286815.42268000000	309519.61477800000	47.83946910220	-122.27327477500
7525	1272878.88391000000	319943.91730700000	47.86730820700	-122.33084077600
7526	1275373.37208000000	331120.31393300000	47.89807966240	-122.32155976200
7535	1289340.26019000000	319175.44470200000	47.86606495560	-122.26372341300
7537	1288614.35631000000	333725.65969900000	47.90590984400	-122.26778663400
7605	1331736.12642000000	323244.58844300000	47.87925297240	-122.09133148500
7606	1304304.06317000000	367307.19505800000	47.99873271900	-122.20630369400
7700	1332530.16386000000	339150.26514800000	47.92288262040	-122.08911844500
7805	1335508.82351000000	362166.96692800000	47.98610859130	-122.07847687200
7806	1325384.35333000000	344243.10287500000	47.93651794950	-122.11860470600
7905	1331796.51369000000	373849.42609200000	48.01796312320	-122.09442725200
8000	1282629.83198000000	351799.96652900000	47.95514558070	-122.29359158100
805	1312307.53259000000	65627.80394970000	47.17220683800	-122.15246364100
806	1309140.87060000000	81099.14036790000	47.21446931490	-122.16627385700
8115	1297591.96341000000	331887.78760400000	47.90132519640	-122.23105125100
8125	1297963.49484000000	349285.56367500000	47.94903195200	-122.23083212000
8126	1305955.96286000000	348133.34080200000	47.94626582190	-122.19813874500
8210	1298427.82512000000	359628.15226700000	47.97739547370	-122.22969778900
8220	1298479.32205000000	367601.09483300000	47.99925434490	-122.23007698200
8310	1315277.45423000000	393105.78699400000	48.06998327250	-122.16327823400
8320	1315794.50536000000	412964.82470400000	48.12444058810	-122.16256676800
8405	1330090.57609000000	393828.15610500000	48.07265148370	-122.10274152900
8406	1326531.59309000000	412815.06532500000	48.12452944660	-122.11859698100
8500	1321526.17707000000	430770.28355100000	48.17350863600	-122.14033700000
8600	1355299.12012000000	317624.09568900000	47.86486044120	-121.99493718200
8905	1377635.52918000000	334965.43588600000	47.91328799510	-121.90493582800
8906	1348391.67361000000	344846.52385100000	47.93919950610	-122.02478854600
8910	1478780.09053000000	325922.96761700000	47.89150348510	-121.49198533400
8925	1408554.56540000000	379458.03442800000	48.03627760930	-121.78113825200
8926	1479592.73766000000	432845.29073700000	48.18437288350	-121.49272321500
8927	1322255.41479000000	460321.19835300000	48.25454215800	-122.13938395200
8935	1280559.82869000000	461424.57620700000	48.25549468650	-122.31064054600
8936	1279937.60007000000	429855.22654600000	48.16893539300	-122.31070240000
8937	1289032.21307000000	396367.31981400000	48.07762944610	-122.27086304100
900	1291461.04583000000	84269.41231690000	47.22229757700	-122.23762448000
9002	1200695.87017000000	200718.68177100000	47.53632073590	-122.61360207000
9004	1175769.70992000000	174188.20945400000	47.46199454890	-122.71186515800
9005	1139407.26709000000	213033.22297800000	47.56589991520	-122.86295703000
9006	1160021.06382000000	241535.21829000000	47.64548839790	-122.78239159400
9009	1197741.79057000000	253684.69818600000	47.68130122460	-122.63057539900
9011	1196204.70019000000	274485.83079200000	47.73820859700	-122.63879283100
9015	1221036.11878000000	195755.94934300000	47.52399081060	-122.53082649200
9016	1207715.90196000000	166538.73706600000	47.44308834210	-122.58206547300
9017	1177739.72602000000	228243.59649700000	47.61026400960	-122.70923005000
9018	1184659.56389000000	245213.74431400000	47.65723345770	-122.68283220000
9019	1200849.76352000000	290876.29410300000	47.78345356270	-122.62148388800
9020	1225287.56445000000	311591.93056900000	47.84178273130	-122.52400914200
9900	1194210.96030000000	222221.19470300000	47.59483698160	-122.64190123900
9901	1180181.74432000000	212060.82558900000	47.56607699050	-122.69774515700
9902	1190685.57715000000	212993.55917400000	47.56932032150	-122.65530227800
9904	1202117.94749000000	218411.33754800000	47.58490015870	-122.60950871000
9908	1176306.68231000000	271636.59257000000	47.72910103150	-122.71935037000
9909	1185634.33381000000	264521.67465500000	47.71022370960	-122.68076198200
9913	1231150.96294000000	236336.41131300000	47.63580464990	-122.49345663300
9914	1225126.59899000000	243703.49126900000	47.65567236200	-122.51853661400
9915	1190673.74038000000	233242.19676300000	47.62481483620	-122.65728937200
9916	1203362.15187000000	232089.42905300000	47.62247117790	-122.60574580800
