city_id	2000	2010
1	845	953
2	4319	6570
3	21218	23101
4	7979	9470
5	121	113
6	49000	52360
7	1471	1547
8	4159	5988
9	6517	7110
10	15442	14861
11	2095	2165
12	1396	1591
13	18538	18439
14	200	208
15	634	631
16	1046	1028
17	4330	5814
18	499	567
19	11399	11663
20	936	3025
21	1609	2224
22	753	992
23	3415	3609
24	16883	17383
25	4383	4634
26	38328	41155
27	32272	33187
28	2174	3637
29	2516	2677
30	2935	3186
31	721	720
32	905	1222
33	165	151
34	74	80
35	7204	12743
36	7301	7988
37	39219	42615
38	42955	44660
39	32239	34385
40	34047	38077
41	5020	5021
42	7327	9810
43	23895	24068
44	13431	14063
45	4814	7679
46	16762	21217
47	1111	1061
48	8436	9109
49	5449	7546
50	105	337
51	4171	5038
52	7985	8193
53	6760	8057
54	3089	4021
55	2620	2621
56	2270	2237
57	1314	2180
58	1755	2234
59	50683	57750
60	3837	4755
61	2987	3918
62	13413	14950
63	19357	22636
64	29984	36270
65	160	303
66	305	336
67	11063	15283
68	9782	9545
69	258552	283509
70	20714	21561
71	6130	7002
72	104	96
73	3694	3641
74	38948	44116
75	626	3549
76	111	164
77	1521	2385
78	2578	2593
79	1208	1604
80	3594	3980
81	76116	78537
82	7266	7154
83	12214	12847
84	105	169
85	3187	4478
86	336	374
87	387	374
88	38208	45111
89	15994	19137
90	55627	71485
91	48269	66034
92	51	2956
93	5167	6385
94	2092	2651
95	58	36
